timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.C,volume_transparency.D
2020-03-23T00:00:00Z,0.13153848,0.14791645,0.13153848,0.14481420,5571245.52,,,,,,433805,5137439
2020-03-22T00:00:00Z,0.13871030,0.14339783,0.12914299,0.13169692,2531230.16,,,,,,348512,2182717
2020-03-21T00:00:00Z,0.14122692,0.14496720,0.13465066,0.13876594,2488854.31,,,,,,409004,2079849
2020-03-20T00:00:00Z,0.14946324,0.15978420,0.13985517,0.14153213,3729735.00,,,,,,556490,3173244
2020-03-19T00:00:00Z,0.12676408,0.17907213,0.12676408,0.14990341,5643605.31,,,,,,718562,4925043
2020-03-18T00:00:00Z,0.13595391,0.13942123,0.12410120,0.12797155,2621404.81,,,,,,428019,2193385
2020-03-17T00:00:00Z,0.13739583,0.14569606,0.13444696,0.13572931,1717070.14,,,,,,399467,1317602
2020-03-16T00:00:00Z,0.14251427,0.14694451,0.13396432,0.13921832,2157617.98,,,,,,546219,1611398
2020-03-15T00:00:00Z,0.13895243,0.14914632,0.13604925,0.13929573,1519038.81,,,,,,168056,1350982
2020-03-14T00:00:00Z,0.16139048,0.16139048,0.14170735,0.14667300,1584350.19,,,,,,59595,1524754
2020-03-13T00:00:00Z,0.15240624,0.17136030,0.12352740,0.16058240,2603326.99,,,,,,199553,2403773
2020-03-12T00:00:00Z,0.20141669,0.20141669,0.14051190,0.15418119,4250989.96,,,,,,1095143,3155846
2020-03-11T00:00:00Z,0.20688659,0.21437712,0.20012058,0.20227806,3789409.25,,,,,,1256232,2533176
2020-03-10T00:00:00Z,0.20727477,0.21294559,0.19846400,0.20444662,2823089.73,,,,,,275197,2547892
2020-03-09T00:00:00Z,0.20914102,0.21438937,0.20070199,0.20987343,11206311.83,,,,,,889071,10317240
2020-03-08T00:00:00Z,0.23475717,0.23475717,0.20623450,0.20789383,2779978.54,,,,,,796002,1983976
2020-03-07T00:00:00Z,0.23693238,0.23776786,0.23055711,0.23267426,2883497.47,,,,,,870662,2012834
2020-03-06T00:00:00Z,0.23957235,0.24428621,0.23499677,0.23889067,3474707.53,,,,,,1074106,2400601
2020-03-05T00:00:00Z,0.23664205,0.24409980,0.23546531,0.24014218,4451360.69,,,,,,1546425,2904935
2020-03-04T00:00:00Z,0.23745497,0.24240064,0.23201151,0.23568500,4553065.18,,,,,,1352255,3200809
2020-03-03T00:00:00Z,0.24466394,0.24747554,0.22888229,0.23599239,3143591.19,,,,,,442525,2701065
2020-03-02T00:00:00Z,0.24080864,0.26913595,0.23999019,0.24681380,6306343.61,,,,,,2343130,3963212
2020-03-01T00:00:00Z,0.22161074,0.24789760,0.21434657,0.23931963,5836542.79,,,,,,2219388,3617154
2020-02-29T00:00:00Z,0.21709047,0.22326765,0.20993773,0.22055723,5820916.27,,,,,,2252070,3568846
2020-02-28T00:00:00Z,0.22370898,0.22370898,0.20973590,0.21426988,6602658.30,,,,,,2092235,4510423
2020-02-27T00:00:00Z,0.21286852,0.22915502,0.21246918,0.22510229,6928421.35,,,,,,2289886,4638534
2020-02-26T00:00:00Z,0.23325121,0.23325121,0.20647205,0.21446319,5546792.37,,,,,,1929924,3616867
2020-02-25T00:00:00Z,0.24734810,0.24734810,0.22902942,0.23325289,4322497.34,,,,,,2484281,1838215
2020-02-24T00:00:00Z,0.26458296,0.26458296,0.24582168,0.24678983,3819418.08,,,,,,1939206,1880211
2020-02-23T00:00:00Z,0.26540957,0.27588065,0.25804890,0.26572686,4362081.51,,,,,,2250197,2111884
2020-02-22T00:00:00Z,0.25551096,0.27559481,0.24843257,0.26419542,4043609.43,,,,,,1985986,2057623
2020-02-21T00:00:00Z,0.22818211,0.26936084,0.22808800,0.25700735,4611424.01,,,,,,2185750,2425673
2020-02-20T00:00:00Z,0.21965012,0.26801756,0.21301024,0.22876251,2770861.89,,,,,,1420270,1350591
2020-02-19T00:00:00Z,0.23890986,0.23890986,0.21675522,0.21845401,2368666.16,,,,,,1053847,1314819
2020-02-18T00:00:00Z,0.18442742,0.19542606,0.18442742,0.18784787,2162444.67,,,,,,829038,1333406
2020-02-17T00:00:00Z,0.23950984,0.23950984,0.21540255,0.22157972,2706267.48,,,,,,1281215,1425051
2020-02-16T00:00:00Z,0.22305595,0.23510942,0.20746080,0.21417888,2437270.23,,,,,,989516,1447754
2020-02-15T00:00:00Z,0.27207634,0.27475844,0.25057990,0.25921192,3468332.20,,,,,,1586139,1882193
2020-02-14T00:00:00Z,0.24801388,0.26029171,0.23685787,0.23907724,3191688.85,,,,,,1507517,1684171
2020-02-13T00:00:00Z,0.26489800,0.27979924,0.24614586,0.26403672,2568828.04,,,,,,1347547,1221280
2020-02-12T00:00:00Z,0.22932665,0.28083169,0.22932665,0.24728248,374766.05,,,,,,119925,254840
2020-02-11T00:00:00Z,0.21789249,0.28760478,0.21789249,0.27467212,211167.77,,,,,,65984,145182
2020-02-10T00:00:00Z,0.22721879,0.22721879,0.21584084,0.22392315,3647905.73,,,,,,1030083,2617822
2020-02-09T00:00:00Z,0.18429957,0.18962390,0.17746035,0.18264921,1677805.64,,,,,,957662,720142
2020-02-08T00:00:00Z,0.22993978,0.24252156,0.21628675,0.22329005,2524624.70,,,,,,1279559,1245065
2020-02-07T00:00:00Z,0.21655424,0.23225303,0.21315225,0.23047902,3101368.82,,,,,,1496364,1605004
2020-02-06T00:00:00Z,0.20741983,0.22053184,0.20380229,0.21409987,4020347.00,,,,,,2477616,1542730
2020-02-05T00:00:00Z,0.19656919,0.21069605,0.19656919,0.20406237,3009711.08,,,,,,1874350,1135360
2020-02-04T00:00:00Z,0.20286948,0.21283991,0.19068309,0.20633726,2461733.89,,,,,,1513441,948292
2020-02-03T00:00:00Z,0.20118689,0.21837775,0.19636962,0.20641040,2888168.32,,,,,,1892271,995897
2020-02-02T00:00:00Z,0.19309488,0.20527893,0.19138431,0.20425363,2950974.70,,,,,,1278834,1672140
2020-02-01T00:00:00Z,0.19036910,0.19465081,0.18750089,0.19310191,2796925.68,,,,,,1651699,1145225
2020-01-31T00:00:00Z,0.19466672,0.19547801,0.18702045,0.18941770,2931023.11,,,,,,1687001,1244021
2020-01-30T00:00:00Z,0.19333490,0.20113691,0.19118196,0.19414119,3417949.36,,,,,,1699530,1718418
2020-01-29T00:00:00Z,0.19249126,0.20177592,0.18873150,0.19668544,4837810.82,,,,,,2041242,2796568
2020-01-28T00:00:00Z,0.19126675,0.20356944,0.18962055,0.19210178,3877795.76,,,,,,1942525,1935270
2020-01-27T00:00:00Z,0.18588958,0.19712627,0.18291425,0.19166080,2384950.44,,,,,,1686215,698734
2020-01-26T00:00:00Z,0.18478554,0.19347089,0.18478554,0.18900308,2304443.80,,,,,,1607509,696934
2020-01-25T00:00:00Z,0.076692775,0.076845590,0.070176358,0.076158179,889137.60,,,,,,615142,273995
2020-01-24T00:00:00Z,0.18569370,0.19113136,0.18268737,0.18487482,2192080.48,,,,,,1464881,727198
2020-01-23T00:00:00Z,0.19202555,0.19388317,0.18326941,0.18641642,2142389.27,,,,,,1366389,775999
2020-01-22T00:00:00Z,0.19840270,0.21062839,0.18665475,0.19447023,2844780.65,,,,,,1799469,1045311
2020-01-21T00:00:00Z,0.20352959,0.20623375,0.19340255,0.20130981,3388371.70,,,,,,2272986,1115385
2020-01-20T00:00:00Z,0.20829991,0.21158435,0.19570015,0.20344390,3595329.92,,,,,,2076558,1518771
2020-01-19T00:00:00Z,0.20091626,0.24030484,0.19004839,0.21042774,4423419.39,,,,,,2150166,2273253
2020-01-18T00:00:00Z,0.20254126,0.20730687,0.19013651,0.20004655,2781872.71,,,,,,1881558,900313
2020-01-17T00:00:00Z,0.20018980,0.20892610,0.18767068,0.18949397,3039954.58,,,,,,1913854,1126100
