timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.C,volume_transparency.D
2020-06-25T00:00:00Z,0.20634158,0.20659525,0.19961708,0.20300092,3989348.09,,,,,,141304,3848043
2020-06-24T00:00:00Z,0.20975682,0.21136216,0.20276235,0.20578023,3996547.84,,,,,,188797,3807750
2020-06-23T00:00:00Z,0.21000411,0.21165333,0.20890021,0.20974308,1633751.95,,,,,,41000,1592751
2020-06-22T00:00:00Z,0.21207356,0.21468065,0.20616581,0.20963567,3094634.41,,,,,,143581,2951052
2020-06-21T00:00:00Z,0.21172020,0.21280289,0.20973693,0.21209957,2731694.73,,,,,,103977,2627717
2020-06-20T00:00:00Z,0.21308767,0.21339157,0.21139295,0.21183001,2851251.79,,,,,,94767,2756484
2020-06-19T00:00:00Z,0.21150310,0.21309256,0.21000973,0.21295098,2743262.64,,,,,,94387,2648874
2020-06-18T00:00:00Z,0.21347986,0.21876896,0.21015751,0.21102995,3087594.02,,,,,,94972,2992621
2020-06-17T00:00:00Z,0.21710183,0.22256101,0.21135799,0.21397352,3207029.55,,,,,,136261,3070768
2020-06-16T00:00:00Z,0.20537657,0.21955442,0.20526870,0.21757034,3203443.34,,,,,,106887,3096555
2020-06-15T00:00:00Z,0.21208148,0.21263422,0.20048608,0.20591058,3307422.60,,,,,,100061,3207361
2020-06-14T00:00:00Z,0.21341746,0.21374308,0.20919037,0.21203292,3100157.69,,,,,,81531,3018625
2020-06-13T00:00:00Z,0.21174389,0.21563805,0.21145752,0.21341874,2337241.53,,,,,,58326,2278914
2020-06-12T00:00:00Z,0.20295723,0.21487695,0.20171203,0.21111320,2334123.20,,,,,,93194,2240928
2020-06-11T00:00:00Z,0.22672767,0.23559928,0.20171858,0.20566345,4548040.23,,,,,,519860,4028179
2020-06-10T00:00:00Z,0.22277400,0.24621382,0.22077433,0.22659070,6483781.32,,,,,,647720,5836060
2020-06-09T00:00:00Z,0.21976238,0.24839669,0.21770759,0.22313188,4266590.47,,,,,,724078,3542512
2020-06-08T00:00:00Z,0.21554751,0.21841921,0.21396596,0.21783925,4119501.31,,,,,,516837,3602663
2020-06-07T00:00:00Z,0.21102902,0.21503845,0.20746666,0.21482570,6267883.24,,,,,,508391,5759491
2020-06-06T00:00:00Z,0.21271959,0.21403428,0.20774340,0.21147882,8324051.40,,,,,,759688,7564363
2020-06-05T00:00:00Z,0.21723757,0.22338706,0.20779738,0.21075209,2821370.37,,,,,,92086,2729283
2020-06-04T00:00:00Z,0.20248477,0.21759358,0.20248477,0.21714221,8542653.96,,,,,,222086,8320567
2020-06-03T00:00:00Z,0.19918622,0.20263785,0.19918622,0.20190039,3686614.21,,,,,,496438,3190176
2020-06-02T00:00:00Z,0.20100968,0.20283811,0.19508848,0.19866289,4656017.71,,,,,,577138,4078879
2020-06-01T00:00:00Z,0.19664977,0.20290532,0.19579592,0.19958377,4497148.89,,,,,,547525,3949623
2020-05-31T00:00:00Z,0.19667355,0.20464408,0.19406543,0.19730143,3062331.75,,,,,,560636,2501695
2020-05-30T00:00:00Z,0.19878630,0.19969957,0.19409410,0.19607564,4327398.23,,,,,,562048,3765349
2020-05-29T00:00:00Z,0.19695893,0.21684946,0.19531377,0.19769816,6550791.59,,,,,,647994,5902797
2020-05-28T00:00:00Z,0.19589847,0.20453169,0.19542018,0.19709131,5215956.85,,,,,,800692,4415264
2020-05-27T00:00:00Z,0.19644489,0.20093767,0.19231259,0.19669702,5311166.03,,,,,,639067,4672098
2020-05-26T00:00:00Z,0.18981513,0.20369218,0.18845835,0.19470251,4986929.80,,,,,,472716,4514213
2020-05-25T00:00:00Z,0.18124868,0.19140855,0.18106915,0.19017925,3756760.58,,,,,,129624,3627136
2020-05-24T00:00:00Z,0.18598422,0.18828795,0.18048789,0.18147362,4070562.90,,,,,,192026,3878536
2020-05-23T00:00:00Z,0.18128887,0.19471597,0.18108431,0.18635482,2971056.38,,,,,,182717,2788339
2020-05-22T00:00:00Z,0.17903393,0.19862536,0.17434847,0.18205809,5537434.42,,,,,,474923,5062510
2020-05-21T00:00:00Z,0.18608113,0.18682315,0.17891109,0.17991044,4740868.63,,,,,,899462,3841406
2020-05-20T00:00:00Z,0.18637600,0.19116028,0.18567361,0.18652712,4901329.35,,,,,,935812,3965516
2020-05-19T00:00:00Z,0.19277874,0.19299662,0.18275215,0.18634657,5228710.00,,,,,,936967,4291742
2020-05-18T00:00:00Z,0.19115788,0.19488859,0.19004293,0.19166189,5383140.45,,,,,,999496,4383643
2020-05-17T00:00:00Z,0.18545468,0.20030142,0.18545468,0.19179672,2252487.85,,,,,,138378,2114109
2020-05-16T00:00:00Z,0.18442224,0.18709211,0.18374845,0.18566311,1862729.18,,,,,,95311,1767417
2020-05-15T00:00:00Z,0.18779055,0.18829405,0.18091879,0.18474327,2047526.42,,,,,,116462,1931063
2020-05-14T00:00:00Z,0.18845076,0.19290262,0.18637542,0.18690110,4082395.09,,,,,,331109,3751285
2020-05-13T00:00:00Z,0.18524674,0.19255797,0.18521395,0.18882511,7502737.90,,,,,,983466,6519270
2020-05-12T00:00:00Z,0.17933646,0.19045600,0.17933646,0.18568737,10816159.73,,,,,,131139,10685019
2020-05-11T00:00:00Z,0.17960453,0.18559734,0.17549690,0.18017464,3089269.84,,,,,,148559,2940710
2020-05-10T00:00:00Z,0.19142009,0.19142009,0.17474822,0.17969550,1925521.72,,,,,,200287,1725234
2020-05-09T00:00:00Z,0.19217936,0.19670045,0.18559820,0.18957884,1922558.24,,,,,,211242,1711315
2020-05-08T00:00:00Z,0.19409963,0.19618812,0.19179848,0.19278950,2052267.00,,,,,,198608,1853658
2020-05-07T00:00:00Z,0.20254863,0.21297478,0.19310852,0.19431395,4345949.70,,,,,,490681,3855268
2020-05-06T00:00:00Z,0.19011092,0.22501581,0.18969094,0.21257925,24012104.85,,,,,,1022428,22989676
2020-05-05T00:00:00Z,0.19169120,0.19395455,0.18663996,0.18885589,1457596.88,,,,,,152416,1305180
2020-05-04T00:00:00Z,0.19282538,0.19489125,0.18818015,0.19050397,1050856.45,,,,,,144449,906407
2020-05-03T00:00:00Z,0.19569852,0.19952541,0.18954219,0.19427723,1442969.34,,,,,,159197,1283771
2020-05-02T00:00:00Z,0.19203918,0.19810911,0.19144994,0.19531371,1664159.24,,,,,,154568,1509590
2020-05-01T00:00:00Z,0.18672749,0.19646962,0.18385913,0.18773367,1974490.05,,,,,,174663,1799826
2020-04-30T00:00:00Z,0.20388453,0.20725106,0.18827348,0.19070363,1848641.52,,,,,,178200,1670440
2020-04-29T00:00:00Z,0.19678232,0.21204257,0.19567434,0.20143159,1760196.43,,,,,,242642,1517553
2020-04-28T00:00:00Z,0.19869175,0.21184010,0.19145033,0.19903260,6862465.84,,,,,,320101,6542364
2020-04-27T00:00:00Z,0.19640166,0.20136606,0.19136735,0.19711573,10244689.73,,,,,,155233,10089456
